EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEGELER FLIESSTAL (STAID: 4581).
Blended and updated with sources: 121153 127849 128065 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
127849,19581026,   90,    0
127849,19581027,   70,    0
127849,19581028,   90,    0
127849,19581029,   70,    0
127849,19581030,   55,    0
127849,19581031,   38,    0
127849,19581101,   30,    0
127849,19581102,   46,    0
127849,19581103,   16,    0
127849,19581104,   45,    0
127849,19581105,   51,    0
127849,19581106,   24,    0
127849,19581107,   40,    0
127849,19581108,   19,    0
127849,19581109,   40,    0
127849,19581110,   25,    0
127849,19581111,   31,    0
127849,19581112,   49,    0
127849,19581113,   59,    0
127849,19581114,   56,    0
127849,19581115,   69,    0
127849,19581116,   46,    0
127849,19581117,   36,    0
127849,19581118,   61,    0
127849,19581119,   13,    0
127849,19581120,   12,    0
127849,19581121,   20,    0
127849,19581122,   26,    0
127849,19581123,   21,    0
127849,19581124,   25,    0
127849,19581125,   13,    0
127849,19581126,   10,    0
127849,19581127,   36,    0
127849,19581128,  -10,    0
127849,19581129,  -15,    0
127849,19581130,  -15,    0
127849,19581201,  -11,    0
127849,19581202,  -48,    0
127849,19581203,  -44,    0
127849,19581204,  -25,    0
127849,19581205,   27,    0
127849,19581206,    5,    0
127849,19581207,  -26,    0
127849,19581208,  -32,    0
127849,19581209,  -28,    0
127849,19581210,   22,    0
127849,19581211,    4,    0
127849,19581212,  -20,    0
127849,19581213,  -10,    0
127849,19581214,   27,    0
127849,19581215,   15,    0
127849,19581216,   25,    0
127849,19581217,   34,    0
127849,19581218,   50,    0
127849,19581219,   36,    0
127849,19581220,   40,    0
127849,19581221,   25,    0
127849,19581222,   15,    0
127849,19581223,   36,    0
127849,19581224,   22,    0
127849,19581225,   25,    0
127849,19581226,   15,    0
127849,19581227,   11,    0
127849,19581228,    8,    0
127849,19581229,    6,    0
127849,19581230,   33,    0
127849,19581231,   25,    0
127849,19590101,   41,    0
127849,19590102,   29,    0
127849,19590103,   13,    0
127849,19590104,    5,    0
127849,19590105,   10,    0
127849,19590106,  -10,    0
127849,19590107,  -15,    0
127849,19590108,   12,    0
127849,19590109,  -25,    0
127849,19590110,  -61,    0
127849,19590111,  -81,    0
127849,19590112,  -67,    0
127849,19590113,  -57,    0
127849,19590114,  -76,    0
127849,19590115,  -85,    0
127849,19590116,  -87,    0
127849,19590117,  -97,    0
127849,19590118,  -15,    0
127849,19590119,    6,    0
127849,19590120,   42,    0
127849,19590121,   49,    0
127849,19590122,   61,    0
127849,19590123,   41,    0
127849,19590124,    1,    0
127849,19590125,  -12,    0
127849,19590126,  -16,    0
127849,19590127,    8,    0
127849,19590128,   -4,    0
127849,19590129,  -30,    0
127849,19590130,  -30,    0
127849,19590131,  -29,    0
127849,19590201,  -10,    0
127849,19590202,  -10,    0
127849,19590203,  -40,    0
127849,19590204,   -8,    0
127849,19590205,  -36,    0
127849,19590206,  -45,    0
127849,19590207,  -60,    0
127849,19590208,  -53,    0
127849,19590209,  -68,    0
127849,19590210,  -65,    0
127849,19590211,  -60,    0
127849,19590212,  -87,    0
127849,19590213,  -82,    0
127849,19590214,  -69,    0
127849,19590215,  -42,    0
127849,19590216,   -3,    0
127849,19590217,   -3,    0
127849,19590218,   10,    0
127849,19590219,   10,    1
127849,19590220,  -10,    0
127849,19590221,  -14,    0
127849,19590222,  -32,    0
127849,19590223,   -2,    0
127849,19590224,   35,    0
127849,19590225,   35,    0
127849,19590226,   44,    0
127849,19590227,   74,    0
127849,19590228,   32,    0
127849,19590301,   43,    0
127849,19590302,   65,    0
127849,19590303,   45,    0
127849,19590304,   65,    0
127849,19590305,   68,    0
127849,19590306,   84,    0
127849,19590307,   82,    0
127849,19590308,   35,    0
127849,19590309,  -12,    0
127849,19590310,  -22,    0
127849,19590311,  -10,    0
127849,19590312,  -15,    0
127849,19590313,  -15,    0
127849,19590314,    5,    0
127849,19590315,   12,    0
127849,19590316,   -2,    0
127849,19590317,   12,    0
127849,19590318,   16,    0
127849,19590319,   25,    0
127849,19590320,   48,    0
127849,19590321,   52,    0
127849,19590322,   66,    0
127849,19590323,   95,    0
127849,19590324,   56,    0
127849,19590325,   25,    0
127849,19590326,   60,    0
127849,19590327,   56,    0
127849,19590328,   74,    0
127849,19590329,   35,    0
127849,19590330,   37,    0
127849,19590331,   37,    0
127849,19590401,   41,    0
127849,19590402,   90,    0
127849,19590403,   43,    0
127849,19590404,   60,    0
127849,19590405,   63,    0
127849,19590406,   20,    0
127849,19590407,   50,    0
127849,19590408,   30,    0
127849,19590409,   86,    0
127849,19590410,   65,    0
127849,19590411,   50,    0
127849,19590412,   52,    0
127849,19590413,   67,    0
127849,19590414,  100,    0
127849,19590415,  105,    0
127849,19590416,  105,    0
127849,19590417,   93,    0
127849,19590418,  117,    0
127849,19590419,   22,    0
127849,19590420,    4,    0
127849,19590421,    2,    0
127849,19590422,   40,    0
127849,19590423,   62,    0
127849,19590424,   63,    0
127849,19590425,   35,    0
127849,19590426,   65,    0
127849,19590427,  105,    0
127849,19590428,   80,    0
127849,19590429,  111,    0
127849,19590430,  113,    0
127849,19590501,  138,    0
127849,19590502,   70,    0
127849,19590503,   57,    0
127849,19590504,   82,    0
127849,19590505,   49,    0
127849,19590506,   67,    0
127849,19590507,   65,    0
127849,19590508,   85,    0
127849,19590509,  132,    0
127849,19590510,  145,    0
127849,19590511,  120,    0
127849,19590512,  100,    0
127849,19590513,   93,    0
127849,19590514,   90,    0
127849,19590515,   96,    0
127849,19590516,  111,    0
127849,19590517,  105,    0
127849,19590518,  120,    0
127849,19590519,  122,    0
127849,19590520,  105,    0
127849,19590521,  104,    0
127849,19590522,   67,    0
127849,19590523,   62,    0
127849,19590524,   77,    0
127849,19590525,  103,    0
127849,19590526,   94,    0
127849,19590527,   92,    0
127849,19590528,  114,    0
127849,19590529,   86,    0
127849,19590530,   95,    0
127849,19590531,  100,    0
127849,19590601,  124,    0
127849,19590602,  120,    0
127849,19590603,  135,    0
127849,19590604,  105,    0
127849,19590605,  115,    0
127849,19590606,  110,    0
127849,19590607,  167,    0
127849,19590608,  160,    0
127849,19590609,  140,    0
127849,19590610,  109,    0
127849,19590611,  113,    0
127849,19590612,  101,    0
127849,19590613,  143,    0
127849,19590614,  115,    0
127849,19590615,   78,    0
127849,19590616,   88,    0
127849,19590617,  127,    0
127849,19590618,  141,    0
127849,19590619,  122,    0
127849,19590620,  110,    0
127849,19590621,  128,    0
127849,19590622,  160,    0
127849,19590623,  105,    0
127849,19590624,  126,    0
127849,19590625,  135,    0
127849,19590626,  127,    0
127849,19590627,  155,    0
127849,19590628,  164,    0
127849,19590629,  150,    0
127849,19590630,  105,    0
127849,19590701,  130,    0
127849,19590702,  138,    0
127849,19590703,  130,    0
127849,19590704,  142,    0
127849,19590705,  128,    0
127849,19590706,  163,    0
127849,19590707,  176,    0
127849,19590708,  153,    0
127849,19590709,  215,    0
127849,19590710,  190,    0
127849,19590711,  188,    0
127849,19590712,  224,    0
127849,19590713,  178,    0
127849,19590714,  121,    0
127849,19590715,  135,    0
127849,19590716,  143,    0
127849,19590717,  156,    0
127849,19590718,  175,    0
127849,19590719,  174,    0
127849,19590720,  185,    0
127849,19590721,  176,    0
127849,19590722,  165,    0
127849,19590723,  158,    0
127849,19590724,  173,    0
127849,19590725,  160,    0
127849,19590726,  171,    0
127849,19590727,  172,    0
127849,19590728,  180,    0
127849,19590729,  168,    0
127849,19590730,  153,    0
127849,19590731,  150,    0
127849,19590801,  160,    0
127849,19590802,  151,    0
127849,19590803,  162,    0
127849,19590804,  130,    0
127849,19590805,  147,    0
127849,19590806,  160,    0
127849,19590807,  129,    0
127849,19590808,  120,    0
127849,19590809,  156,    0
127849,19590810,  188,    0
127849,19590811,  197,    0
127849,19590812,  168,    0
127849,19590813,  185,    0
127849,19590814,  180,    0
127849,19590815,  178,    0
127849,19590816,  140,    0
127849,19590817,  146,    0
127849,19590818,  163,    0
127849,19590819,  159,    0
127849,19590820,  155,    0
127849,19590821,  170,    0
127849,19590822,  179,    0
127849,19590823,  190,    0
127849,19590824,  180,    0
127849,19590825,  185,    0
127849,19590826,  193,    0
127849,19590827,  130,    0
127849,19590828,  125,    0
127849,19590829,   88,    0
127849,19590830,   70,    0
127849,19590831,   84,    0
127849,19590901,   88,    0
127849,19590902,   80,    0
127849,19590903,  120,    0
127849,19590904,  104,    0
127849,19590905,  122,    0
127849,19590906,  105,    0
127849,19590907,  107,    0
127849,19590908,  130,    0
127849,19590909,  140,    0
127849,19590910,  122,    0
127849,19590911,  125,    0
127849,19590912,  124,    0
127849,19590913,  144,    0
127849,19590914,   92,    0
127849,19590915,  106,    0
127849,19590916,  120,    0
127849,19590917,   63,    0
127849,19590918,   51,    0
127849,19590919,   70,    0
127849,19590920,  102,    0
127849,19590921,   90,    0
127849,19590922,  150,    0
127849,19590923,  110,    0
127849,19590924,  106,    0
127849,19590925,   58,    0
127849,19590926,   65,    0
127849,19590927,  108,    0
127849,19590928,   70,    0
127849,19590929,   48,    0
127849,19590930,   48,    0
127849,19591001,   45,    0
127849,19591002,   60,    0
127849,19591003,   93,    0
127849,19591004,   80,    0
127849,19591005,   15,    0
127849,19591006,   14,    0
127849,19591007,   40,    0
127849,19591008,   45,    0
127849,19591009,   60,    0
127849,19591010,   45,    0
127849,19591011,   43,    0
127849,19591012,   32,    0
127849,19591013,   25,    0
127849,19591014,   25,    0
127849,19591015,   60,    0
127849,19591016,   30,    0
127849,19591017,   40,    0
127849,19591018,   55,    0
127849,19591019,   56,    0
127849,19591020,   92,    0
127849,19591021,   76,    0
127849,19591022,   90,    0
127849,19591023,   71,    0
127849,19591024,  100,    0
127849,19591025,   80,    0
127849,19591026,   49,    0
127849,19591027,   50,    0
127849,19591028,   90,    0
127849,19591029,   69,    0
127849,19591030,   46,    0
127849,19591031,   49,    0
127849,19591101,   40,    0
127849,19591102,   36,    0
127849,19591103,   32,    0
127849,19591104,   25,    0
127849,19591105,   35,    0
127849,19591106,   35,    0
127849,19591107,   31,    0
127849,19591108,   27,    0
127849,19591109,   11,    0
127849,19591110,   12,    0
127849,19591111,   37,    0
127849,19591112,   21,    0
127849,19591113,   31,    0
127849,19591114,   54,    0
127849,19591115,   78,    0
127849,19591116,    5,    0
127849,19591117,   -8,    0
127849,19591118,  -10,    0
127849,19591119,   12,    0
127849,19591120,   45,    0
127849,19591121,   31,    0
127849,19591122,   33,    0
127849,19591123,    8,    0
127849,19591124,  -12,    0
127849,19591125,  -30,    0
127849,19591126,  -22,    0
127849,19591127,  -25,    0
127849,19591128,   24,    0
127849,19591129,   26,    0
127849,19591130,   16,    0
127849,19591201,   40,    0
127849,19591202,   27,    0
127849,19591203,   24,    0
127849,19591204,   20,    0
127849,19591205,   10,    0
127849,19591206,  -70,    0
127849,19591207,  -90,    0
127849,19591208,  -84,    0
127849,19591209,  -79,    0
127849,19591210,  -58,    0
127849,19591211,  -60,    0
127849,19591212,  -40,    0
127849,19591213,   -5,    0
127849,19591214,  -10,    0
127849,19591215,  -12,    0
127849,19591216,  -37,    0
127849,19591217,  -18,    0
127849,19591218,   35,    0
127849,19591219,   26,    0
127849,19591220,   20,    0
127849,19591221,   48,    0
127849,19591222,    0,    0
127849,19591223,    5,    0
127849,19591224,   30,    0
127849,19591225,   -5,    0
127849,19591226,   35,    0
127849,19591227,   53,    0
127849,19591228,   45,    0
127849,19591229,   35,    0
127849,19591230,   40,    0
127849,19591231,   35,    0
127849,19600101,   40,    0
127849,19600102,   78,    0
127849,19600103,   48,    0
127849,19600104,   35,    0
127849,19600105,   32,    0
127849,19600106,   23,    0
127849,19600107,   35,    1
127849,19600108,  -10,    0
127849,19600109,  -58,    0
127849,19600110,  -60,    0
127849,19600111,  -71,    0
127849,19600112, -100,    0
127849,19600113,  -93,    0
127849,19600114,  -95,    0
127849,19600115, -142,    0
127849,19600116,  -75,    0
127849,19600117,  -52,    0
127849,19600118,  -44,    0
127849,19600119,  -20,    0
127849,19600120,   -1,    0
127849,19600121,   -3,    0
127849,19600122,   -7,    0
127849,19600123,   16,    0
127849,19600124,   27,    0
127849,19600125,   23,    0
127849,19600126,   15,    0
127849,19600127,   25,    0
127849,19600128,   18,    0
127849,19600129,   41,    0
127849,19600130,  -12,    0
127849,19600131,  -60,    0
127849,19600201,  -78,    0
127849,19600202, -100,    0
127849,19600203,  -99,    0
127849,19600204, -100,    0
127849,19600205,  -72,    0
127849,19600206, -102,    0
127849,19600207, -125,    0
127849,19600208, -117,    0
127849,19600209,  -78,    0
127849,19600210,  -44,    0
127849,19600211,    5,    0
127849,19600212,    6,    0
127849,19600213,   -2,    0
127849,19600214,   -7,    0
127849,19600215,   -2,    0
127849,19600216,  -22,    0
127849,19600217,    0,    0
127849,19600218,  -30,    0
127849,19600219,  -30,    0
127849,19600220,    5,    0
127849,19600221,   26,    0
127849,19600222,   -1,    0
127849,19600223,   15,    0
127849,19600224,    8,    0
127849,19600225,   -8,    0
127849,19600226,  -33,    0
127849,19600227,  -40,    0
127849,19600228,   52,    0
127849,19600229,   63,    0
127849,19600301,   41,    0
127849,19600302,   40,    0
127849,19600303,   65,    0
127849,19600304,   50,    0
127849,19600305,   22,    0
127849,19600306,  -20,    0
127849,19600307,  -30,    0
127849,19600308,  -70,    0
127849,19600309,  -50,    0
127849,19600310,  -14,    0
127849,19600311,   14,    0
127849,19600312,   50,    0
127849,19600313,   30,    0
127849,19600314,   36,    0
127849,19600315,   12,    0
127849,19600316,    0,    0
127849,19600317,    9,    0
127849,19600318,    0,    0
127849,19600319,   -1,    0
127849,19600320,    7,    0
127849,19600321,   -4,    0
127849,19600322,  -10,    0
127849,19600323,   10,    0
127849,19600324,   -6,    0
127849,19600325,   14,    0
127849,19600326,   32,    0
127849,19600327,   75,    0
127849,19600328,   35,    0
127849,19600329,   32,    0
127849,19600330,   21,    0
